地方, 振興局, 地点番号, 観測所名, よみがな, ローマ字表記, 所在地, Latitude, Latitude_3, Longitude, Longitude_4, Start Year-Start Month-Start Day, End Year-End Month-End Day, Old Station Number, 実測開始日, 実測終了日, 特別警戒情報判定除外開始日, 特別警戒情報判定除外終了日
中国, 岡山, 66221, 新見, にいみ, NIIMI, 新見市足見堂の下, 34, 56.6, 133, 31.1, 2010-05-01, 9999-99-99, 66221, , , , 
中国, 岡山, 66296, 福渡, ふくわたり, FUKUWATARI, 岡山市北区建部町福渡, 34, 52.0, 133, 54.2, 2010-05-01, 9999-99-99, 66296, , , , 
中国, 岡山, 66306, 和気, わけ, WAKE, 和気郡和気町吉田, 34, 48.9, 134, 11.0, 2010-05-01, 9999-99-99, 66306, , , , 
中国, 岡山, 66336, 高梁, たかはし, TAKAHASHI, 高梁市落合町近似, 34, 47.5, 133, 36.6, 2010-05-01, 9999-99-99, 66336, , , , 
中国, 岡山, 66408, 岡山, おかやま, OKAYAMA, 岡山市北区津島中　岡山地方気象台, 34, 41.1, 133, 55.5, 2010-05-01, 9999-99-99, 66408, 2025-04-01, 9999-99-99, , 
中国, 岡山, 66421, 虫明, むしあげ, MUSHIAGE, 瀬戸内市邑久町虫明, 34, 40.9, 134, 12.4, 2010-05-01, 9999-99-99, 66421, , , , 
中国, 岡山, 66446, 倉敷, くらしき, KURASHIKI, 倉敷市中央, 34, 35.4, 133, 46.1, 2010-05-01, 9999-99-99, 66446, , , , 
中国, 岡山, 66481, 笠岡, かさおか, KASAOKA, 笠岡市カブト東町, 34, 30.1, 133, 29.7, 2010-05-01, 9999-99-99, 66481, , , , 
中国, 岡山, 66501, 玉野, たまの, TAMANO, 玉野市宇野, 34, 29.2, 133, 57.0, 2010-05-01, 9999-99-99, 66501, , , , 
中国, 広島, 67016, 高野, たかの, TAKANO, 庄原市高野町新市, 35, 2.0, 132, 54.1, 2010-05-01, 9999-99-99, 67016, , , , 
中国, 広島, 67106, 三次, みよし, MIYOSHI, 三次市三次町, 34, 48.7, 132, 51.0, 2010-05-01, 9999-99-99, 67106, , , , 
中国, 広島, 67116, 庄原, しょうばら, SHOBARA, 庄原市東本町, 34, 51.6, 133, 1.4, 2010-05-01, 9999-99-99, 67116, , , , 
中国, 広島, 67151, 大朝, おおあさ, OASA, 山県郡北広島町大朝字大坪, 34, 46.1, 132, 27.8, 2010-05-01, 9999-99-99, 67151, , , , 
中国, 広島, 67191, 油木, ゆき, YUKI, 神石郡神石高原町安田伊ノ平谷, 34, 45.8, 133, 16.7, 2010-05-01, 9999-99-99, 67191, , , , 
中国, 広島, 67212, 加計, かけ, KAKE, 山県郡安芸太田町加計字神田, 34, 36.6, 132, 19.2, 2010-05-01, 9999-99-99, 67212, , , , 
中国, 広島, 67292, 三入, みいり, MIIRI, 広島市安佐北区三入, 34, 32.7, 132, 31.8, 2010-05-01, 9999-99-99, 67292, , , , 
中国, 広島, 67316, 世羅, せら, SERA, 世羅郡世羅町大字東神崎字大田, 34, 35.0, 133, 3.0, 2010-05-01, 9999-99-99, 67316, , , , 
中国, 広島, 67326, 府中, ふちゅう, FUCHU, 府中市土生町, 34, 33.7, 133, 13.9, 2010-05-01, 9999-99-99, 67326, , , , 
中国, 広島, 67376, 東広島, ひがしひろしま, HIGASHIHIROSHIMA, 東広島市八本松町原, 34, 25.0, 132, 42.0, 2010-05-01, 9999-99-99, 67376, , , , 
中国, 広島, 67401, 福山, ふくやま, FUKUYAMA, 福山市松永町　福山特別地域気象観測所, 34, 26.8, 133, 14.8, 2010-05-01, 9999-99-99, 67401, , , , 
中国, 広島, 67421, 廿日市津田, はつかいちつた, HATSUKAICHITSUTA, 廿日市市津田, 34, 21.9, 132, 11.4, 2010-05-01, 9999-99-99, 67421, , , , 
中国, 広島, 67437, 広島, ひろしま, HIROSHIMA, 広島市中区上八丁堀　広島地方気象台, 34, 23.9, 132, 27.7, 2010-05-01, 9999-99-99, 67437, 2010-05-01, 9999-99-99, , 
中国, 広島, 67461, 竹原, たけはら, TAKEHARA, 竹原市忠海床浦, 34, 19.8, 132, 58.9, 2010-05-01, 9999-99-99, 67461, , , , 
中国, 広島, 67471, 生口島, いくちじま, IKUCHIJIMA, 尾道市瀬戸田町御寺, 34, 16.7, 133, 7.4, 2010-05-01, 9999-99-99, 67471, , , , 
中国, 広島, 67496, 大竹, おおたけ, OTAKE, 大竹市立戸, 34, 13.3, 132, 13.2, 2010-05-01, 9999-99-99, 67496, , , , 
中国, 広島, 67511, 呉, くれ, KURE, 呉市宝町　呉特別地域気象観測所, 34, 14.4, 132, 33.0, 2010-05-01, 9999-99-99, 67511, , , , 
中国, 広島, 67576, 呉市蒲刈, くれしかまがり, KURE-SHI-KAMAGARI, 呉市蒲刈町大浦字前沖浦, 34, 9.9, 132, 44.9, 2010-05-01, 9999-99-99, 67576, , , , 
中国, 島根, 68022, 西郷, さいごう, SAIGO, 隠岐郡隠岐の島町西町大城ノ一　西郷特別地域気象観測所, 36, 12.2, 133, 20.0, 2010-05-01, 9999-99-99, 68022, , , , 
中国, 島根, 68056, 海士, あま, AMA, 隠岐郡海士町海士, 36, 5.8, 133, 5.8, 2010-05-01, 9999-99-99, 68056, , , , 
中国, 島根, 68091, 鹿島, かしま, KASHIMA, 松江市鹿島町佐陀本郷, 35, 31.2, 132, 59.0, 2010-05-01, 9999-99-99, 68091, , , , 
中国, 島根, 68132, 松江, まつえ, MATSUE, 松江市西津田　松江地方気象台, 35, 27.4, 133, 3.9, 2010-05-01, 9999-99-99, 68132, 2025-04-01, 9999-99-99, , 
中国, 島根, 68156, 出雲, いずも, IZUMO, 出雲市芦渡町, 35, 19.9, 132, 43.8, 2010-05-01, 9999-99-99, 68156, , , , 
中国, 島根, 68246, 大田, おおだ, ODA, 大田市大田町大田, 35, 11.4, 132, 29.8, 2010-05-01, 9999-99-99, 68246, , , , 
中国, 島根, 68261, 掛合, かけや, KAKEYA, 雲南市掛合町掛合, 35, 11.8, 132, 48.9, 2010-05-01, 9999-99-99, 68261, , , , 
中国, 島根, 68276, 横田, よこた, YOKOTA, 仁多郡奥出雲町稲原, 35, 10.4, 133, 6.2, 2010-05-01, 9999-99-99, 68276, , , , 
中国, 島根, 68306, 赤名, あかな, AKANA, 飯石郡飯南町下赤名, 35, 0.1, 132, 42.7, 2010-05-01, 9999-99-99, 68306, , , , 
中国, 島根, 68351, 川本, かわもと, KAWAMOTO, 邑智郡川本町川本, 34, 58.6, 132, 29.5, 2010-05-01, 9999-99-99, 68351, , , , 
中国, 島根, 68376, 浜田, はまだ, HAMADA, 浜田市大辻町　浜田特別地域気象観測所, 34, 53.8, 132, 4.2, 2010-05-01, 9999-99-99, 68376, , , , 
中国, 島根, 68401, 瑞穂, みずほ, MIZUHO, 邑智郡邑南町淀原, 34, 51.2, 132, 31.8, 2010-05-01, 9999-99-99, 68401, , , , 
中国, 島根, 68431, 弥栄, やさか, YASAKA, 浜田市弥栄町長安本郷, 34, 46.6, 132, 6.5, 2010-05-01, 9999-99-99, 68431, , , , 
中国, 島根, 68462, 益田, ますだ, MASUDA, 益田市乙吉町, 34, 41.2, 131, 51.0, 2010-05-01, 9999-99-99, 68462, , , , 
中国, 島根, 68516, 津和野, つわの, TSUWANO, 鹿足郡津和野町森村ロ, 34, 27.7, 131, 46.2, 2010-05-01, 9999-99-99, 68516, , , , 
中国, 島根, 68541, 吉賀, よしか, YOSHIKA, 鹿足郡吉賀町七日市, 34, 23.5, 131, 53.6, 2010-05-01, 9999-99-99, 68541, , , , 
中国, 鳥取, 69006, 境, さかい, SAKAI, 境港市東本町　境特別地域気象観測所, 35, 32.6, 133, 14.1, 2010-05-01, 9999-99-99, 69006, , , , 
中国, 鳥取, 69021, 塩津, しおつ, SHIOTSU, 西伯郡大山町塩津, 35, 31.4, 133, 34.0, 2010-05-01, 9999-99-99, 69021, , , , 
中国, 鳥取, 69041, 青谷, あおや, AOYA, 鳥取市青谷町青谷, 35, 31.2, 133, 59.8, 2010-05-01, 9999-99-99, 69041, , , , 
中国, 鳥取, 69061, 岩井, いわい, IWAI, 岩美郡岩美町宇治字前田, 35, 33.5, 134, 21.6, 2010-05-01, 9999-99-99, 69061, , , , 
中国, 鳥取, 69076, 米子, よなご, YONAGO, 米子市博労町　米子特別地域気象観測所, 35, 26.0, 133, 20.3, 2010-05-01, 9999-99-99, 69076, , , , 
中国, 鳥取, 69101, 倉吉, くらよし, KURAYOSHI, 倉吉市大塚字隈ヶ坪, 35, 28.4, 133, 50.3, 2010-05-01, 9999-99-99, 69101, , , , 
中国, 鳥取, 69122, 鳥取, とっとり, TOTTORI, 鳥取市吉方　鳥取地方気象台, 35, 29.2, 134, 14.3, 2010-05-01, 9999-99-99, 69122, 2025-04-01, 9999-99-99, , 
中国, 鳥取, 69246, 智頭, ちず, CHIZU, 八頭郡智頭町智頭沖代, 35, 15.8, 134, 14.4, 2010-05-01, 9999-99-99, 69246, , , , 
中国, 鳥取, 69271, 茶屋, ちゃや, CYAYA, 日野郡日南町茶屋大ジャフ田, 35, 11.2, 133, 13.8, 2010-05-01, 9999-99-99, 69271, , , , 
四国, 徳島, 71066, 池田, いけだ, IKEDA, 三好市池田町シンヤマ, 34, 1.4, 133, 47.7, 2010-05-01, 9999-99-99, 71066, , , , 
四国, 徳島, 71087, 穴吹, あなぶき, ANABUKI, 美馬市穴吹町口山初草, 34, 2.4, 134, 9.4, 2010-05-01, 9999-99-99, 71087, , , , 
四国, 徳島, 71106, 徳島, とくしま, TOKUSHIMA, 徳島市大和町　徳島地方気象台, 34, 4.0, 134, 34.4, 2010-05-01, 9999-99-99, 71106, 2025-04-01, 9999-99-99, , 
四国, 徳島, 71191, 京上, きょうじょう, KYOJO, 三好市東祖谷京上, 33, 52.0, 133, 54.2, 2010-05-01, 2025-09-03, 71191, , , , 
四国, 徳島, 71192, 東祖谷, ひがしいや, HIGASHIIYA, 三好市東祖谷菅生, 33, 52.2, 133, 58.7, 2025-09-04, 9999-99-99, 71192, , , , 
四国, 徳島, 71231, 蒲生田, かもだ, KAMODA, 阿南市椿町蒲生田, 33, 50.2, 134, 44.5, 2010-05-01, 9999-99-99, 71231, , , , 
四国, 徳島, 71251, 木頭, きとう, KITO, 那賀郡那賀町木頭和無田ヨシノ, 33, 46.3, 134, 11.9, 2010-05-01, 9999-99-99, 71251, , , , 
四国, 徳島, 71266, 日和佐, ひわさ, HIWASA, 海部郡美波町日和佐浦, 33, 43.9, 134, 32.3, 2010-05-01, 9999-99-99, 71266, , , , 
四国, 徳島, 71291, 海陽, かいよう, KAIYO, 海部郡海陽町四方原字杉谷, 33, 36.7, 134, 21.3, 2010-05-01, 9999-99-99, 71291, , , , 
四国, 香川, 72061, 内海, うちのみ, UCHINOMI, 小豆郡小豆島町西村甲, 34, 28.3, 134, 16.4, 2010-05-01, 9999-99-99, 72061, , , , 
四国, 香川, 72086, 高松, たかまつ, TAKAMATSU, 高松市伏石町　高松地方気象台, 34, 19.1, 134, 3.2, 2010-05-01, 9999-99-99, 72086, 2025-04-01, 9999-99-99, , 
四国, 香川, 72111, 多度津, たどつ, TADOTSU, 仲多度郡多度津町家中　多度津特別地域気象観測所, 34, 16.5, 133, 45.1, 2010-05-01, 9999-99-99, 72111, , , , 
四国, 香川, 72121, 滝宮, たきのみや, TAKINOMIYA, 綾歌郡綾川町滝宮字山田, 34, 14.2, 133, 55.4, 2010-05-01, 9999-99-99, 72121, , , , 
四国, 香川, 72146, 引田, ひけた, HIKETA, 東かがわ市南野, 34, 12.8, 134, 24.4, 2010-05-01, 9999-99-99, 72146, , , , 
四国, 香川, 72161, 財田, さいた, SAITA, 三豊市財田町財田上, 34, 7.2, 133, 46.3, 2010-05-01, 9999-99-99, 72161, , , , 
四国, 愛媛, 73001, 大三島, おおみしま, OMISHIMA, 今治市大三島町宮浦地先, 34, 15.0, 133, 0.4, 2010-05-01, 9999-99-99, 73001, , , , 
四国, 愛媛, 73076, 今治, いまばり, IMABARI, 今治市山路, 34, 3.2, 132, 58.5, 2010-05-01, 9999-99-99, 73076, , , , 
四国, 愛媛, 73126, 西条, さいじょう, SAIJO, 西条市周布, 33, 54.9, 133, 4.8, 2010-05-01, 9999-99-99, 73126, , , , 
四国, 愛媛, 73136, 新居浜, にいはま, NIIHAMA, 新居浜市一宮町, 33, 57.6, 133, 16.9, 2010-05-01, 2016-08-24, 73136, , , , 
四国, 愛媛, 73141, 新居浜, にいはま, NIIHAMA, 新居浜市船木甲, 33, 56.2, 133, 20.3, 2016-08-24, 9999-99-99, 73141, , , , 
四国, 愛媛, 73151, 四国中央, しこくちゅうおう, SHIKOKU-CHUO, 四国中央市妻鳥町乙, 33, 58.9, 133, 34.9, 2010-05-01, 9999-99-99, 73151, , , , 
四国, 愛媛, 73166, 松山, まつやま, MATSUYAMA, 松山市北持田町　松山地方気象台, 33, 50.6, 132, 46.6, 2010-05-01, 9999-99-99, 73166, 2025-04-01, 9999-99-99, , 
四国, 愛媛, 73256, 長浜, ながはま, NAGAHAMA, 大洲市長浜甲, 33, 37.0, 132, 28.8, 2010-05-01, 9999-99-99, 73256, , , , 
四国, 愛媛, 73276, 久万, くま, KUMA, 上浮穴郡久万高原町入野, 33, 39.8, 132, 53.7, 2010-05-01, 9999-99-99, 73276, , , , 
四国, 愛媛, 73306, 大洲, おおず, OZU, 大洲市阿蔵字フルカワ甲, 33, 30.5, 132, 32.1, 2010-05-01, 9999-99-99, 73306, , , , 
四国, 愛媛, 73341, 瀬戸, せと, SETO, 西宇和郡伊方町塩成, 33, 26.8, 132, 15.4, 2010-05-01, 9999-99-99, 73341, , , , 
四国, 愛媛, 73406, 宇和, うわ, UWA, 西予市宇和町神領, 33, 22.0, 132, 30.2, 2010-05-01, 9999-99-99, 73406, , , , 
四国, 愛媛, 73442, 宇和島, うわじま, UWAJIMA, 宇和島市住吉町　宇和島特別地域気象観測所, 33, 13.6, 132, 33.1, 2010-05-01, 9999-99-99, 73442, , , , 
四国, 愛媛, 73446, 近永, ちかなが, CHIKANAGA, 北宇和郡鬼北町近永, 33, 15.2, 132, 40.5, 2010-05-01, 9999-99-99, 73446, , , , 
四国, 愛媛, 73516, 御荘, みしょう, MISHO, 南宇和郡愛南町御荘平城, 32, 57.8, 132, 34.2, 2010-05-01, 9999-99-99, 73516, , , , 
四国, 高知, 74056, 本川, ほんがわ, HONGAWA, 吾川郡いの町脇ノ山字根藤, 33, 45.9, 133, 20.3, 2010-05-01, 9999-99-99, 74056, , , 2026-04-01, 9999-99-99
四国, 高知, 74071, 本山, もとやま, MOTOYAMA, 長岡郡本山町本山, 33, 45.2, 133, 34.5, 2010-05-01, 9999-99-99, 74071, , , , 
四国, 高知, 74136, 大栃, おおどち, ODOCHI, 香美市物部町大栃上西の川, 33, 41.9, 133, 52.5, 2010-05-01, 9999-99-99, 74136, , , , 
四国, 高知, 74181, 高知, こうち, KOCHI, 高知市比島町　高知地方気象台, 33, 34.0, 133, 32.9, 2010-05-01, 2023-03-02, 74181, , , , 
四国, 高知, 74182, 高知, こうち, KOCHI, 高知市比島町　高知地方気象台, 33, 34.0, 133, 32.9, 2023-03-02, 9999-99-99, 74181, 2024-04-01, 9999-99-99, , 
四国, 高知, 74187, 後免, ごめん, GOMEN, 南国市廿枝, 33, 35.4, 133, 38.6, 2010-05-01, 9999-99-99, 74187, , , , 
四国, 高知, 74271, 安芸, あき, AKI, 安芸市伊尾木, 33, 29.3, 133, 56.0, 2010-05-01, 9999-99-99, 74271, , , , 
四国, 高知, 74296, 梼原, ゆすはら, YUSUHARA, 高岡郡梼原町川西路, 33, 23.4, 132, 55.3, 2010-05-01, 9999-99-99, 74296, , , , 
四国, 高知, 74311, 須崎, すさき, SUSAKI, 須崎市西町, 33, 23.1, 133, 16.6, 2010-05-01, 9999-99-99, 74311, , , , 
四国, 高知, 74361, 窪川, くぼかわ, KUBOKAWA, 高岡郡四万十町新開町, 33, 12.4, 133, 7.7, 2010-05-01, 9999-99-99, 74361, , , , 
四国, 高知, 74372, 室戸岬, むろとみさき, MUROTOMISAKI, 室戸市室戸岬町　室戸岬特別地域気象観測所, 33, 15.1, 134, 10.6, 2010-05-01, 9999-99-99, 74372, , , , 
四国, 高知, 74381, 江川崎, えかわさき, EKAWASAKI, 四万十市西土佐用井, 33, 10.2, 132, 47.5, 2010-05-01, 9999-99-99, 74381, , , , 
四国, 高知, 74436, 佐賀, さが, SAGA, 幡多郡黒潮町佐賀, 33, 4.7, 133, 6.1, 2010-05-01, 9999-99-99, 74436, , , , 
四国, 高知, 74447, 宿毛, すくも, SUKUMO, 宿毛市小筑紫町田ノ浦　宿毛特別地域気象観測所, 32, 54.3, 132, 43.0, 2010-05-01, 9999-99-99, 74447, , , , 
四国, 高知, 74456, 中村, なかむら, NAKAMURA, 四万十市入田字長善寺前, 32, 59.4, 132, 55.2, 2010-05-01, 9999-99-99, 74456, , , , 
四国, 高知, 74516, 清水, しみず, SHIMIZU, 土佐清水市足摺岬　清水特別地域気象観測所, 32, 43.3, 133, 0.6, 2010-05-01, 9999-99-99, 74516, , , , 
中国, 山口, 81011, 須佐, すさ, SUSA, 萩市須佐字野中, 34, 36.9, 131, 37.4, 2010-05-01, 9999-99-99, 81011, , , , 
中国, 山口, 81071, 萩, はぎ, HAGI, 萩市大字土原字川島沖田　萩特別地域気象観測所, 34, 24.6, 131, 24.3, 2010-05-01, 9999-99-99, 81071, , , , 
中国, 山口, 81116, 油谷, ゆや, YUYA, 長門市油谷新別名, 34, 22.2, 131, 3.3, 2010-05-01, 9999-99-99, 81116, , , , 
中国, 山口, 81151, 徳佐, とくさ, TOKUSA, 山口市阿東徳佐中, 34, 23.9, 131, 43.5, 2010-05-01, 9999-99-99, 81151, , , , 
中国, 山口, 81196, 秋吉台, あきよしだい, AKIYOSHIDAI, 美祢市秋芳町秋吉, 34, 14.1, 131, 18.4, 2010-05-01, 9999-99-99, 81196, , , , 
中国, 山口, 81231, 広瀬, ひろせ, HIROSE, 岩国市錦町広瀬, 34, 15.7, 131, 57.1, 2010-05-01, 9999-99-99, 81231, , , , 
中国, 山口, 81266, 豊田, とよた, TOYOTA, 下関市豊田町大字稲光字土橋, 34, 11.2, 131, 4.6, 2010-05-01, 9999-99-99, 81266, , , , 
中国, 山口, 81286, 山口, やまぐち, YAMAGUCHI, 山口市前町　山口特別地域気象観測所, 34, 9.7, 131, 27.7, 2010-05-01, 9999-99-99, 81286, , , , 
中国, 山口, 81321, 岩国, いわくに, IWAKUNI, 岩国市川西, 34, 9.3, 132, 10.7, 2010-05-01, 9999-99-99, 81321, , , , 
中国, 山口, 81371, 防府, ほうふ, HOFU, 防府市大字植松, 34, 2.4, 131, 32.0, 2010-05-01, 9999-99-99, 81371, , , , 
中国, 山口, 81386, 下松, くだまつ, KUDAMATSU, 下松市西豊井, 34, 0.6, 131, 52.3, 2010-05-01, 9999-99-99, 81386, , , , 
中国, 山口, 81397, 玖珂, くが, KUGA, 岩国市玖珂町, 34, 5.7, 132, 4.5, 2010-05-01, 9999-99-99, 81397, , , , 
中国, 山口, 81428, 下関, しものせき, SHIMONOSEKI, 下関市竹崎町　下関地方気象台, 33, 56.9, 130, 55.5, 2010-05-01, 9999-99-99, 81428, 2025-04-01, 9999-99-99, , 
中国, 山口, 81481, 柳井, やない, YANAI, 柳井市南浜, 33, 57.5, 132, 6.8, 2010-05-01, 9999-99-99, 81481, , , , 
中国, 山口, 81486, 安下庄, あげのしょう, AGENOSHO, 大島郡周防大島町東安下庄, 33, 54.2, 132, 17.6, 2010-05-01, 9999-99-99, 81486, , , , 
九州, 福岡, 82046, 宗像, むなかた, MUNAKATA, 宗像市田熊, 33, 48.5, 130, 32.3, 2010-05-01, 9999-99-99, 82046, , , , 
九州, 福岡, 82056, 八幡, やはた, YAHATA, 北九州市八幡西区鷹の巣, 33, 51.1, 130, 44.6, 2010-05-01, 9999-99-99, 82056, , , , 
九州, 福岡, 82101, 行橋, ゆくはし, YUKUHASHI, 行橋市西泉, 33, 42.8, 130, 58.5, 2010-05-01, 9999-99-99, 82101, , , , 
九州, 福岡, 82136, 飯塚, いいづか, IIZUKA, 飯塚市川島字甘木　飯塚特別地域気象観測所, 33, 39.1, 130, 41.6, 2010-05-01, 9999-99-99, 82136, , , , 
九州, 福岡, 82171, 前原, まえばる, MAEBARU, 糸島市前原西, 33, 33.6, 130, 11.4, 2010-05-01, 9999-99-99, 82171, , , , 
九州, 福岡, 82182, 福岡, ふくおか, FUKUOKA, 福岡市中央区大濠　福岡管区気象台, 33, 34.9, 130, 22.5, 2010-05-01, 9999-99-99, 82182, 2010-05-01, 9999-99-99, , 
九州, 福岡, 82191, 太宰府, だざいふ, DAZAIFU, 太宰府市大佐野, 33, 29.8, 130, 29.4, 2010-05-01, 9999-99-99, 82191, , , , 
九州, 福岡, 82206, 添田, そえだ, SOEDA, 田川郡添田町大字野田字大野ノ原, 33, 33.5, 130, 51.3, 2010-05-01, 9999-99-99, 82206, , , , 
九州, 福岡, 82261, 朝倉, あさくら, ASAKURA, 朝倉市三奈木, 33, 24.4, 130, 41.7, 2010-05-01, 9999-99-99, 82261, , , , 
九州, 福岡, 82306, 久留米, くるめ, KURUME, 久留米市津福本町, 33, 18.2, 130, 29.6, 2010-05-01, 9999-99-99, 82306, , , , 
九州, 福岡, 82317, 黒木, くろぎ, KUROGI, 八女市黒木町本分, 33, 13.5, 130, 38.7, 2010-05-01, 9999-99-99, 82317, , , , 
九州, 福岡, 82361, 大牟田, おおむた, OMUTA, 大牟田市笹原町, 33, 0.4, 130, 28.0, 2010-05-01, 9999-99-99, 82361, , , , 
九州, 大分, 83021, 国見, くにみ, KUNIMI, 国東市国見町中字浜手, 33, 40.7, 131, 34.5, 2010-05-01, 9999-99-99, 83021, , , , 
九州, 大分, 83046, 中津, なかつ, NAKATSU, 中津市大字上宮永, 33, 35.1, 131, 11.1, 2010-05-01, 2011-03-15, 83046, , , , 
九州, 大分, 83051, 中津, なかつ, NAKATSU, 中津市大字定留, 33, 35.2, 131, 14.7, 2011-03-15, 9999-99-99, 83051, , , , 
九州, 大分, 83061, 豊後高田, ぶんごたかだ, BUNGOTAKADA, 豊後高田市呉崎, 33, 34.2, 131, 26.0, 2010-05-01, 9999-99-99, 83061, , , , 
九州, 大分, 83106, 院内, いんない, INNAI, 宇佐市院内町山城, 33, 25.2, 131, 19.0, 2010-05-01, 9999-99-99, 83106, , , , 
九州, 大分, 83121, 杵築, きつき, KITSUKI, 杵築市大字本庄, 33, 25.0, 131, 35.8, 2010-05-01, 9999-99-99, 83121, , , , 
九州, 大分, 83137, 日田, ひた, HITA, 日田市三本松　日田特別地域気象観測所, 33, 19.3, 130, 55.7, 2010-05-01, 9999-99-99, 83137, , , , 
九州, 大分, 83191, 玖珠, くす, KUSU, 玖珠郡玖珠町大字帆足, 33, 17.5, 131, 9.3, 2010-05-01, 9999-99-99, 83191, , , , 
九州, 大分, 83201, 湯布院, ゆふいん, YUFUIN, 由布市湯布院町川南, 33, 15.2, 131, 20.8, 2010-05-01, 9999-99-99, 83201, , , , 
九州, 大分, 83216, 大分, おおいた, OITA, 大分市長浜町　大分地方気象台, 33, 14.1, 131, 37.1, 2010-05-01, 9999-99-99, 83216, 2025-04-01, 9999-99-99, , 
九州, 大分, 83341, 犬飼, いぬかい, INUKAI, 豊後大野市犬飼町田原, 33, 3.9, 131, 37.9, 2010-05-01, 9999-99-99, 83341, , , , 
九州, 大分, 83371, 竹田, たけた, TAKETA, 竹田市大字会々, 32, 58.4, 131, 23.9, 2010-05-01, 9999-99-99, 83371, , , , 
九州, 大分, 83401, 佐伯, さいき, SAIKI, 佐伯市字剣崎, 32, 57.0, 131, 54.1, 2010-05-01, 9999-99-99, 83401, , , , 
九州, 大分, 83431, 宇目, うめ, UME, 佐伯市宇目大字重岡, 32, 50.7, 131, 40.5, 2010-05-01, 9999-99-99, 83431, , , , 
九州, 大分, 83476, 蒲江, かまえ, KAMAE, 佐伯市蒲江大字蒲江浦, 32, 47.7, 131, 55.4, 2010-05-01, 9999-99-99, 83476, , , , 
九州, 長崎, 84012, 鰐浦, わにうら, WANIURA, 対馬市上対馬町鰐浦字カキセ, 34, 41.9, 129, 26.7, 2010-05-01, 9999-99-99, 84012, , , , 
九州, 長崎, 84072, 厳原, いづはら, IZUHARA, 対馬市厳原町東里　厳原特別地域気象観測所, 34, 11.8, 129, 17.5, 2010-05-01, 9999-99-99, 84072, , , , 
九州, 長崎, 84121, 芦辺, あしべ, ASHIBE, 壱岐市芦辺町国分東触, 33, 48.0, 129, 43.3, 2010-05-01, 9999-99-99, 84121, , , , 
九州, 長崎, 84171, 平戸, ひらど, HIRADO, 平戸市岩の上町　平戸特別地域気象観測所, 33, 21.6, 129, 33.0, 2010-05-01, 9999-99-99, 84171, , , , 
九州, 長崎, 84182, 松浦, まつうら, MATSUURA, 松浦市今福町浦免字宮崎, 33, 21.0, 129, 45.9, 2010-05-01, 2011-03-15, 84182, , , , 
九州, 長崎, 84183, 松浦, まつうら, MATSUURA, 松浦市志佐町里免字辻ノ尾台, 33, 20.5, 129, 42.7, 2011-03-15, 9999-99-99, 84183, , , , 
九州, 長崎, 84266, 佐世保, させぼ, SASEBO, 佐世保市干尽町　佐世保特別地域気象観測所, 33, 9.5, 129, 43.6, 2010-05-01, 9999-99-99, 84266, , , , 
九州, 長崎, 84306, 西海, さいかい, SAIKAI, 西海市西海町中浦南郷, 33, 0.8, 129, 39.1, 2021-03-05, 9999-99-99, 84306, , , , 
九州, 長崎, 84341, 有川, ありかわ, ARIKAWA, 南松浦郡新上五島町有川郷字上原, 32, 58.9, 129, 7.1, 2010-05-01, 9999-99-99, 84341, , , , 
九州, 長崎, 84356, 大瀬戸, おおせと, OSETO, 西海市大瀬戸町多以良外郷先野元, 32, 56.9, 129, 37.9, 2010-05-01, 2021-03-05, 84356, , , , 
九州, 長崎, 84496, 長崎, ながさき, NAGASAKI, 長崎市南山手町　長崎地方気象台, 32, 44.0, 129, 52.0, 2010-05-01, 9999-99-99, 84496, 2025-04-01, 9999-99-99, , 
九州, 長崎, 84519, 雲仙岳, うんぜんだけ, UNZENDAKE, 雲仙市小浜町雲仙　雲仙岳特別地域気象観測所, 32, 44.2, 130, 15.7, 2010-05-01, 9999-99-99, 84519, , , 2026-04-01, 9999-99-99
九州, 長崎, 84523, 島原, しまばら, SHIMABARA, 島原市新湊, 32, 45.6, 130, 21.7, 2010-05-01, 9999-99-99, 84523, , , , 
九州, 長崎, 84536, 福江, ふくえ, FUKUE, 五島市木場町　福江特別地域気象観測所, 32, 41.6, 128, 49.6, 2010-05-01, 9999-99-99, 84536, , , , 
九州, 長崎, 84561, 口之津, くちのつ, KUCHINOTSU, 南島原市口之津町丁, 32, 36.7, 130, 11.6, 2010-05-01, 9999-99-99, 84561, , , , 
九州, 長崎, 84596, 野母崎, のもざき, NOMOZAKI, 長崎市野母町, 32, 34.7, 129, 44.4, 2010-05-01, 2021-01-19, 84596, , , , 
九州, 長崎, 84597, 脇岬, わきみさき, WAKIMISAKI, 長崎市脇岬町, 32, 34.9, 129, 46.6, 2021-01-20, 9999-99-99, 84597, , , , 
九州, 佐賀, 85033, 唐津, からつ, KARATSU, 唐津市二夕子, 33, 27.5, 129, 57.3, 2010-05-01, 9999-99-99, 85033, , , , 
九州, 佐賀, 85116, 伊万里, いまり, IMARI, 伊万里市立花町, 33, 16.0, 129, 52.7, 2010-05-01, 9999-99-99, 85116, , , , 
九州, 佐賀, 85142, 佐賀, さが, SAGA, 佐賀市駅前中央　佐賀地方気象台, 33, 15.9, 130, 18.3, 2010-05-01, 9999-99-99, 85142, 2025-04-01, 9999-99-99, , 
